parent_asin,title,month_year,review_count,avg_rating,date
B075NPJSRR,Home Design,2022-06,1,1.0,2022-06-01
B075QCXSKT,H&R Block Tax Software Premium 2017 with 5% Refund Bonus Offer [Old Version],2021-07,1,5.0,2021-07-01
B075QCZXPF,[OLD VERSION] H&R Block Tax Software Deluxe 2017 [Federal Only],2021-01,1,1.0,2021-01-01
B075QCZXPF,[OLD VERSION] H&R Block Tax Software Deluxe 2017 [Federal Only],2021-04,1,5.0,2021-04-01
B075QCZXPF,[OLD VERSION] H&R Block Tax Software Deluxe 2017 [Federal Only],2021-07,1,5.0,2021-07-01
B075QDY2VM,[OLD VERSION] H&R Block Tax Software Deluxe + State 2017,2021-02,1,5.0,2021-02-01
B075QDY2VM,[OLD VERSION] H&R Block Tax Software Deluxe + State 2017,2021-03,4,4.75,2021-03-01
B075QDY2VM,[OLD VERSION] H&R Block Tax Software Deluxe + State 2017,2021-04,2,4.5,2021-04-01
B075QDY2VM,[OLD VERSION] H&R Block Tax Software Deluxe + State 2017,2021-05,4,2.25,2021-05-01
B075QDY2VM,[OLD VERSION] H&R Block Tax Software Deluxe + State 2017,2021-08,2,5.0,2021-08-01
B075QTSLL2,NBC - Watch Full TV Episodes,2020-12,1,5.0,2020-12-01
B075QTSLL2,NBC - Watch Full TV Episodes,2021-02,2,3.5,2021-02-01
B075QTSLL2,NBC - Watch Full TV Episodes,2021-05,2,3.5,2021-05-01
B075QTSLL2,NBC - Watch Full TV Episodes,2021-06,2,4.0,2021-06-01
B075QTSLL2,NBC - Watch Full TV Episodes,2021-09,1,1.0,2021-09-01
B075QTSLL2,NBC - Watch Full TV Episodes,2022-02,1,5.0,2022-02-01
B075QTSLL2,NBC - Watch Full TV Episodes,2022-03,1,5.0,2022-03-01
B075QTSLL2,NBC - Watch Full TV Episodes,2022-04,1,5.0,2022-04-01
B075QTSLL2,NBC - Watch Full TV Episodes,2022-05,3,5.0,2022-05-01
B075QTSLL2,NBC - Watch Full TV Episodes,2022-07,1,5.0,2022-07-01
B075QTSLL2,NBC - Watch Full TV Episodes,2022-08,1,5.0,2022-08-01
B075QTSLL2,NBC - Watch Full TV Episodes,2022-10,1,5.0,2022-10-01
B075QTSLL2,NBC - Watch Full TV Episodes,2022-11,1,5.0,2022-11-01
B075QTSLL2,NBC - Watch Full TV Episodes,2023-02,1,5.0,2023-02-01
B075QTSLL2,NBC - Watch Full TV Episodes,2023-03,1,5.0,2023-03-01
B075QTSLL2,NBC - Watch Full TV Episodes,2023-07,1,5.0,2023-07-01
B075QTSLL2,NBC - Watch Full TV Episodes,2023-10,1,5.0,2023-10-01
B075QTSLL2,NBC - Watch Full TV Episodes,2024-06,1,5.0,2024-06-01
B075QTSLL2,NBC - Watch Full TV Episodes,2025-12,1,1.0,2025-12-01
B075QZCSJ6,Nerdy Girl 4 - The Science Star,2023-11,1,3.0,2023-11-01
B075RF22FY,Word Search - Find Hidden Cross Word,2021-01,1,5.0,2021-01-01
B075RM5BHV,Microsoft Windows 10 Home | USB Flash Drive,2021-08,1,1.0,2021-08-01
B075RM5BHV,Microsoft Windows 10 Home | USB Flash Drive,2021-09,1,5.0,2021-09-01
B075RM5BHV,Microsoft Windows 10 Home | USB Flash Drive,2021-10,1,5.0,2021-10-01
B075RM5BHV,Microsoft Windows 10 Home | USB Flash Drive,2022-02,1,3.0,2022-02-01
B075RM5BHV,Microsoft Windows 10 Home | USB Flash Drive,2022-05,1,1.0,2022-05-01
B075RM5BHV,Microsoft Windows 10 Home | USB Flash Drive,2023-04,1,4.0,2023-04-01
B075RM5BHV,Microsoft Windows 10 Home | USB Flash Drive,2023-05,1,5.0,2023-05-01
B075RM5BHV,Microsoft Windows 10 Home | USB Flash Drive,2023-07,1,5.0,2023-07-01
B075RM5BHV,Microsoft Windows 10 Home | USB Flash Drive,2023-10,1,5.0,2023-10-01
B075RM5BHV,Microsoft Windows 10 Home | USB Flash Drive,2024-02,1,5.0,2024-02-01
B075RM5BHV,Microsoft Windows 10 Home | USB Flash Drive,2024-03,1,5.0,2024-03-01
B075RM5BHV,Microsoft Windows 10 Home | USB Flash Drive,2024-11,1,5.0,2024-11-01
B075SCF2TL,Sniper Commando Island Assault,2020-12,1,3.0,2020-12-01
B075SDXVWT,Slots,2022-02,1,3.0,2022-02-01
B075SJCV38,Kanopy,2025-01,1,5.0,2025-01-01
B075TZH3GM,Rose Paradise - most popular flower matching games for adults free download and offline to play,2021-05,1,1.0,2021-05-01
B075TZH3GM,Rose Paradise - most popular flower matching games for adults free download and offline to play,2023-03,1,5.0,2023-03-01
B075VFR5DB,Movies Anywhere,2020-11,1,1.0,2020-11-01
B075VFR5DB,Movies Anywhere,2021-01,1,1.0,2021-01-01
B075VFR5DB,Movies Anywhere,2021-02,1,5.0,2021-02-01
B075VFR5DB,Movies Anywhere,2021-03,1,5.0,2021-03-01
B075VFR5DB,Movies Anywhere,2021-05,2,4.5,2021-05-01
B075VFR5DB,Movies Anywhere,2021-08,2,5.0,2021-08-01
B075VFR5DB,Movies Anywhere,2021-11,2,5.0,2021-11-01
B075VFR5DB,Movies Anywhere,2021-12,2,2.5,2021-12-01
B075VFR5DB,Movies Anywhere,2022-01,2,5.0,2022-01-01
B075VFR5DB,Movies Anywhere,2022-02,2,4.0,2022-02-01
B075VFR5DB,Movies Anywhere,2022-03,1,2.0,2022-03-01
B075VFR5DB,Movies Anywhere,2022-04,1,1.0,2022-04-01
B075VFR5DB,Movies Anywhere,2022-05,1,5.0,2022-05-01
B075VFR5DB,Movies Anywhere,2022-06,3,3.6666666666666665,2022-06-01
B075VFR5DB,Movies Anywhere,2022-07,2,5.0,2022-07-01
B075VFR5DB,Movies Anywhere,2022-08,1,5.0,2022-08-01
B075VFR5DB,Movies Anywhere,2022-09,3,4.333333333333333,2022-09-01
B075VFR5DB,Movies Anywhere,2022-10,3,3.0,2022-10-01
B075VFR5DB,Movies Anywhere,2022-12,1,5.0,2022-12-01
B075VFR5DB,Movies Anywhere,2023-01,1,3.0,2023-01-01
B075VFR5DB,Movies Anywhere,2023-02,1,3.0,2023-02-01
B075VFR5DB,Movies Anywhere,2023-03,4,3.0,2023-03-01
B075VFR5DB,Movies Anywhere,2023-04,2,4.0,2023-04-01
B075VFR5DB,Movies Anywhere,2023-05,1,5.0,2023-05-01
B075VFR5DB,Movies Anywhere,2023-06,1,1.0,2023-06-01
B075VFR5DB,Movies Anywhere,2023-08,1,4.0,2023-08-01
B075VFR5DB,Movies Anywhere,2024-01,1,5.0,2024-01-01
B075VFR5DB,Movies Anywhere,2024-06,1,5.0,2024-06-01
B075VFR5DB,Movies Anywhere,2024-07,1,5.0,2024-07-01
B075VFR5DB,Movies Anywhere,2024-10,1,5.0,2024-10-01
B075VFR5DB,Movies Anywhere,2025-03,1,5.0,2025-03-01
B075VFR5DB,Movies Anywhere,2025-07,1,4.0,2025-07-01
B075XKPZWT,Ultimate Jewel 2 Tutankhamun,2022-08,1,5.0,2022-08-01
B075XKPZWT,Ultimate Jewel 2 Tutankhamun,2024-05,1,4.0,2024-05-01
B075YPBZ2V,Word Candy : Free Brain Teasers,2021-09,1,5.0,2021-09-01
B0761PVYV4,HorseHotel,2023-01,1,5.0,2023-01-01
B07639KT37,River Road Builder Construction 2017,2022-03,1,3.0,2022-03-01
B0763Q9XJG,Christmas HD Wallpapers,2020-12,1,5.0,2020-12-01
B0763QKSL4,Butterfly HD Wallpapers,2021-06,1,2.0,2021-06-01
B0763YLFGV,Death Run: Impossible Tracks - Muscle Car Edition,2020-11,1,2.0,2020-11-01
B07648RZNJ,Modern Air Racer,2020-11,1,3.0,2020-11-01
B0764N4SPY,POV Horror,2023-02,1,3.0,2023-02-01
B07651JW2B,Duplicate file finder,2023-07,1,3.0,2023-07-01
B07655TDDG,Megalodon Shark Attack,2020-12,1,3.0,2020-12-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2021-04,1,5.0,2021-04-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2021-06,1,1.0,2021-06-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2021-07,1,4.0,2021-07-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2021-09,2,4.5,2021-09-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2021-11,1,5.0,2021-11-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2022-02,2,5.0,2022-02-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2022-04,1,3.0,2022-04-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2022-05,1,5.0,2022-05-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2022-06,1,5.0,2022-06-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2022-09,3,4.333333333333333,2022-09-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2022-10,1,4.0,2022-10-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2022-12,2,5.0,2022-12-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2023-01,2,3.0,2023-01-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2023-02,2,3.5,2023-02-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2023-03,1,5.0,2023-03-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2023-06,1,3.0,2023-06-01
B0765MX9NB,Messenger Kids – The Messaging App for Kids,2025-07,2,5.0,2025-07-01
B0765VX4X2,"Trace+, Stream Afro-Urban Entertainment",2023-02,1,2.0,2023-02-01
B0765WF3Y4,Player Robot: Royale Battle 3D,2020-12,1,1.0,2020-12-01
B0768D8Y8Q,Keep Calm HD Backgrounds,2023-03,2,3.0,2023-03-01
B0768JF9PS,recipes using ingredients,2020-12,1,3.0,2020-12-01
B0768KQ6YQ,App Uninstaller For Android,2024-03,1,3.0,2024-03-01
B0768L2V3G,Chained Cars Speed Racing - Chain Break Driving,2020-11,1,1.0,2020-11-01
B0768L2V3G,Chained Cars Speed Racing - Chain Break Driving,2021-06,1,5.0,2021-06-01
B0768R6GKV,Biorhythm Calculator,2021-10,1,4.0,2021-10-01
B0769YBYPJ,Crazy Car Stunts 2017,2020-12,1,4.0,2020-12-01
B076B488LJ,McAfee 2018 Total Protection - 3 Devices [Online Code],2021-05,1,5.0,2021-05-01
B076B7VSJ8,McAfee 2018 Total Protection - 3 Devices [Old Version],2021-05,1,5.0,2021-05-01
B076B7VSJ8,McAfee 2018 Total Protection - 3 Devices [Old Version],2021-06,1,5.0,2021-06-01
B076CG1RBC,Cats Garden,2021-05,1,1.0,2021-05-01
B076CSG6JS,Demolition Derby 2,2021-06,1,5.0,2021-06-01
B076CSG6JS,Demolition Derby 2,2021-08,1,1.0,2021-08-01
B076CSG6JS,Demolition Derby 2,2021-10,1,5.0,2021-10-01
B076CSG6JS,Demolition Derby 2,2022-04,1,5.0,2022-04-01
B076CSG6JS,Demolition Derby 2,2022-09,1,5.0,2022-09-01
B076CWNXJ1,Bear Evolution,2021-09,1,5.0,2021-09-01
B076DBK9NR,"9th and Vine Compatible Windows 10 Home 32/64 Bit DVD. Install To Factory Fresh, Recover, Repair and Restore Boot Disc. Fix PC, Laptop and Desktop.",2021-09,1,5.0,2021-09-01
B076GKNNM3,Blue Whale Attack Simulator 2017,2020-12,1,2.0,2020-12-01
B076GMRNDH,Fiction Writing Guide,2022-10,1,5.0,2022-10-01
B076GMWZFX,Super Turbo Cleaner,2022-07,1,3.0,2022-07-01
B076H59LFL,Blue Light Filter - Night Mode,2021-11,1,5.0,2021-11-01
B076H59LFL,Blue Light Filter - Night Mode,2023-08,1,5.0,2023-08-01
B076H91GGR,Wallpapers HD,2021-02,1,5.0,2021-02-01
B076H91GGR,Wallpapers HD,2022-03,1,1.0,2022-03-01
B076H91GGR,Wallpapers HD,2023-02,1,5.0,2023-02-01
B076H91GGR,Wallpapers HD,2024-01,1,5.0,2024-01-01
B076H91GGR,Wallpapers HD,2024-03,1,1.0,2024-03-01
B076HF7HS6,Direct Sports Network,2021-01,1,5.0,2021-01-01
B076HF7HS6,Direct Sports Network,2022-11,1,1.0,2022-11-01
B076HNFJF9,Walking Dead: Road to Survival,2021-08,1,1.0,2021-08-01
B076HNFJF9,Walking Dead: Road to Survival,2023-02,2,2.5,2023-02-01
B076HXRZN5,1943 Tank Assault FREE,2020-12,1,3.0,2020-12-01
B076HYTJ1S,News Channel Nebraska,2023-12,1,5.0,2023-12-01
B076HZFNNP,My Town : Best Friend's House,2021-03,1,4.0,2021-03-01
B076J8CKR2,Wonka's World of Candy – Match 3,2021-12,1,2.0,2021-12-01
B076J8CKR2,Wonka's World of Candy – Match 3,2022-01,2,4.5,2022-01-01
B076J8CKR2,Wonka's World of Candy – Match 3,2022-02,1,2.0,2022-02-01
B076J8CKR2,Wonka's World of Candy – Match 3,2022-05,1,2.0,2022-05-01
B076J8CKR2,Wonka's World of Candy – Match 3,2022-08,1,4.0,2022-08-01
B076J8CKR2,Wonka's World of Candy – Match 3,2023-03,1,5.0,2023-03-01
B076J8CKR2,Wonka's World of Candy – Match 3,2023-06,1,3.0,2023-06-01
B076J8CKR2,Wonka's World of Candy – Match 3,2024-09,1,5.0,2024-09-01
B076J8CKR2,Wonka's World of Candy – Match 3,2024-12,1,4.0,2024-12-01
B076K6ZF5F,Clumsy Cat,2021-09,1,5.0,2021-09-01
B076K6ZF5F,Clumsy Cat,2023-07,1,4.0,2023-07-01
B076K6ZF5F,Clumsy Cat,2025-12,1,4.0,2025-12-01
B076KHJWKN,Cheerleaders Revenge 3 - Breakup Girl Story Games,2024-02,1,4.0,2024-02-01
B076M69SR5,Booty Quest - Pirate Match 3,2021-05,1,3.0,2021-05-01
B076M69SR5,Booty Quest - Pirate Match 3,2022-01,1,5.0,2022-01-01
B076M69SR5,Booty Quest - Pirate Match 3,2022-11,1,1.0,2022-11-01
B076MHWQC4,Bingo Holiday: Play Free Bingo Games for Kindle Fire in 2023!,2021-01,1,4.0,2021-01-01
B076MHWQC4,Bingo Holiday: Play Free Bingo Games for Kindle Fire in 2023!,2022-08,1,4.0,2022-08-01
B076MHWQC4,Bingo Holiday: Play Free Bingo Games for Kindle Fire in 2023!,2023-06,1,5.0,2023-06-01
B076MHWQC4,Bingo Holiday: Play Free Bingo Games for Kindle Fire in 2023!,2023-09,1,5.0,2023-09-01
B076MHWQC4,Bingo Holiday: Play Free Bingo Games for Kindle Fire in 2023!,2024-03,1,5.0,2024-03-01
B076MMZ2MQ,Sleep Meditation & Calm Relaxing Music By Jason Stephenson,2021-06,1,2.0,2021-06-01
B076PM2R96,One Gun: Stickman,2021-08,1,3.0,2021-08-01
B076PSBD5N,Sudoku Games and Solver,2022-02,1,5.0,2022-02-01
B076Q1WY6H,Word Catcher,2020-11,1,5.0,2020-11-01
B076Q1WY6H,Word Catcher,2020-12,1,5.0,2020-12-01
B076Q1WY6H,Word Catcher,2021-02,1,2.0,2021-02-01
B076Q1WY6H,Word Catcher,2021-11,1,4.0,2021-11-01
B076Q1WY6H,Word Catcher,2022-03,1,2.0,2022-03-01
B076Q1WY6H,Word Catcher,2022-09,1,5.0,2022-09-01
B076QLVN87,BBC America,2020-12,2,3.5,2020-12-01
B076QLVN87,BBC America,2021-02,3,3.6666666666666665,2021-02-01
B076QLVN87,BBC America,2021-05,2,3.0,2021-05-01
B076QLVN87,BBC America,2021-06,1,1.0,2021-06-01
B076QLVN87,BBC America,2021-07,2,3.5,2021-07-01
B076QLVN87,BBC America,2021-08,1,2.0,2021-08-01
B076QLVN87,BBC America,2021-10,3,3.0,2021-10-01
B076QLVN87,BBC America,2021-11,1,5.0,2021-11-01
B076QLVN87,BBC America,2021-12,2,3.0,2021-12-01
B076QLVN87,BBC America,2022-01,1,1.0,2022-01-01
B076QLVN87,BBC America,2022-02,1,1.0,2022-02-01
B076QLVN87,BBC America,2022-03,1,1.0,2022-03-01
B076QLVN87,BBC America,2022-04,1,1.0,2022-04-01
B076QLVN87,BBC America,2022-05,2,5.0,2022-05-01
B076QLVN87,BBC America,2022-06,3,2.3333333333333335,2022-06-01
B076QLVN87,BBC America,2022-09,1,1.0,2022-09-01
B076QLVN87,BBC America,2022-11,3,4.333333333333333,2022-11-01
B076QLVN87,BBC America,2022-12,2,3.0,2022-12-01
B076QLVN87,BBC America,2023-07,1,1.0,2023-07-01
B076QLVN87,BBC America,2023-08,2,5.0,2023-08-01
B076QLVN87,BBC America,2023-10,1,2.0,2023-10-01
B076QLVN87,BBC America,2023-11,1,1.0,2023-11-01
B076QLVN87,BBC America,2023-12,1,1.0,2023-12-01
B076QLVN87,BBC America,2024-05,1,1.0,2024-05-01
B076QLVN87,BBC America,2024-08,1,5.0,2024-08-01
B076QLVN87,BBC America,2025-01,1,2.0,2025-01-01
B076QLVN87,BBC America,2025-04,2,3.0,2025-04-01
B076QVLWQ1,Amazon Appstore Developers,2021-08,1,5.0,2021-08-01
B076QVLWQ1,Amazon Appstore Developers,2021-11,1,5.0,2021-11-01
B076QVLWQ1,Amazon Appstore Developers,2022-02,1,1.0,2022-02-01
B076QVLWQ1,Amazon Appstore Developers,2022-05,1,5.0,2022-05-01
B076QVLWQ1,Amazon Appstore Developers,2022-07,2,3.5,2022-07-01
B076QVLWQ1,Amazon Appstore Developers,2022-08,1,3.0,2022-08-01
B076QVLWQ1,Amazon Appstore Developers,2022-10,1,3.0,2022-10-01
B076QVLWQ1,Amazon Appstore Developers,2022-11,1,5.0,2022-11-01
B076QVLWQ1,Amazon Appstore Developers,2022-12,1,5.0,2022-12-01
B076QVLWQ1,Amazon Appstore Developers,2023-01,1,5.0,2023-01-01
B076QVLWQ1,Amazon Appstore Developers,2023-02,3,2.3333333333333335,2023-02-01
B076QVLWQ1,Amazon Appstore Developers,2023-04,1,5.0,2023-04-01
B076QVLWQ1,Amazon Appstore Developers,2023-05,1,5.0,2023-05-01
B076QVLWQ1,Amazon Appstore Developers,2023-06,1,5.0,2023-06-01
B076QVLWQ1,Amazon Appstore Developers,2023-07,1,5.0,2023-07-01
B076QVLWQ1,Amazon Appstore Developers,2023-11,1,5.0,2023-11-01
B076RL32F7,Crosswords With Friends,2021-01,1,5.0,2021-01-01
B076RL32F7,Crosswords With Friends,2021-02,1,5.0,2021-02-01
B076RL32F7,Crosswords With Friends,2021-04,4,3.25,2021-04-01
B076RL32F7,Crosswords With Friends,2021-06,1,5.0,2021-06-01
B076RL32F7,Crosswords With Friends,2021-07,1,3.0,2021-07-01
B076RL32F7,Crosswords With Friends,2023-02,1,3.0,2023-02-01
B076RL32F7,Crosswords With Friends,2024-03,1,1.0,2024-03-01
B076T5FT6D,Corel PaintShop Pro Essentials for PC [Key Card] - Amazon Exclusive,2021-07,1,4.0,2021-07-01
B076T5FT6D,Corel PaintShop Pro Essentials for PC [Key Card] - Amazon Exclusive,2021-08,1,1.0,2021-08-01
B076T5FT6D,Corel PaintShop Pro Essentials for PC [Key Card] - Amazon Exclusive,2021-10,1,5.0,2021-10-01
B076TCPKJT,CNN,2020-12,2,3.0,2020-12-01
B076TCPKJT,CNN,2021-01,1,3.0,2021-01-01
B076TCPKJT,CNN,2021-02,1,4.0,2021-02-01
B076TCPKJT,CNN,2021-04,1,4.0,2021-04-01
B076TCPKJT,CNN,2021-05,1,3.0,2021-05-01
B076TCPKJT,CNN,2021-07,2,4.5,2021-07-01
B076TCPKJT,CNN,2021-09,1,1.0,2021-09-01
B076TCPKJT,CNN,2021-10,2,4.0,2021-10-01
B076TCPKJT,CNN,2021-11,2,4.5,2021-11-01
B076TCPKJT,CNN,2021-12,1,4.0,2021-12-01
B076TCPKJT,CNN,2022-02,2,4.5,2022-02-01
B076TCPKJT,CNN,2022-03,1,1.0,2022-03-01
B076TCPKJT,CNN,2022-04,1,1.0,2022-04-01
B076TCPKJT,CNN,2022-06,3,2.0,2022-06-01
B076TCPKJT,CNN,2022-07,2,5.0,2022-07-01
B076TCPKJT,CNN,2022-08,1,5.0,2022-08-01
B076TCPKJT,CNN,2022-10,2,2.0,2022-10-01
B076TCPKJT,CNN,2022-11,2,3.5,2022-11-01
B076TCPKJT,CNN,2022-12,2,3.0,2022-12-01
B076TCPKJT,CNN,2023-01,1,4.0,2023-01-01
B076TCPKJT,CNN,2023-02,1,1.0,2023-02-01
B076TCPKJT,CNN,2023-04,1,1.0,2023-04-01
B076TCPKJT,CNN,2023-08,2,2.5,2023-08-01
B076TCPKJT,CNN,2023-09,1,1.0,2023-09-01
B076TCPKJT,CNN,2023-11,3,2.0,2023-11-01
B076TCPKJT,CNN,2023-12,2,3.0,2023-12-01
B076TCPKJT,CNN,2024-02,1,1.0,2024-02-01
B076TCPKJT,CNN,2024-06,1,5.0,2024-06-01
B076TCPKJT,CNN,2024-11,1,1.0,2024-11-01
B076TCPKJT,CNN,2025-03,1,5.0,2025-03-01
B076TLVD3F,Cowboys Now,2021-04,1,2.0,2021-04-01
B076TLVD3F,Cowboys Now,2022-04,1,5.0,2022-04-01
B076TLVD3F,Cowboys Now,2023-02,1,2.0,2023-02-01
B076TLVD3F,Cowboys Now,2023-03,1,5.0,2023-03-01
B076TXLCHN,Kenneth Copeland Ministries,2022-08,1,5.0,2022-08-01
B076TXLCHN,Kenneth Copeland Ministries,2025-01,1,5.0,2025-01-01
B076VRFVQ6,PowerDVD Casting,2023-09,1,5.0,2023-09-01
B076VSR9B2,Vanquish Magazine's Videos,2022-10,1,1.0,2022-10-01
B076X47BLK,Yoga International,2022-12,1,5.0,2022-12-01
B076X47BLK,Yoga International,2023-01,1,5.0,2023-01-01
B076X47BLK,Yoga International,2023-03,1,1.0,2023-03-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2021-10,1,4.0,2021-10-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2022-01,1,5.0,2022-01-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2022-09,1,1.0,2022-09-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2022-10,1,4.0,2022-10-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2022-11,1,1.0,2022-11-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2022-12,1,2.0,2022-12-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2023-01,3,3.3333333333333335,2023-01-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2023-02,1,1.0,2023-02-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2023-04,1,3.0,2023-04-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2023-06,1,5.0,2023-06-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2023-07,2,2.0,2023-07-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2023-09,1,5.0,2023-09-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2023-12,2,1.0,2023-12-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2024-04,2,4.5,2024-04-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2024-08,1,1.0,2024-08-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2024-12,1,3.0,2024-12-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2025-03,3,5.0,2025-03-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2025-05,1,1.0,2025-05-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2025-06,1,5.0,2025-06-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2025-07,1,3.0,2025-07-01
B076X8FKXP,Fawesome - Free Awesome TV & Movies,2025-11,2,3.0,2025-11-01
B076YLWW1F,Word Diamonds,2021-04,3,5.0,2021-04-01
B076YLWW1F,Word Diamonds,2023-06,1,5.0,2023-06-01
B0771L2JB9,Cover Fire Shooting - Commando In Action,2020-12,1,2.0,2020-12-01
B0771N2KXX,Crossword Climber,2022-07,1,2.0,2022-07-01
B0771PJH9Q,Colors and Shapes - Kids Learn Color and Identify Shape,2021-05,2,4.0,2021-05-01
B0771PJH9Q,Colors and Shapes - Kids Learn Color and Identify Shape,2022-05,1,1.0,2022-05-01
B0771PJH9Q,Colors and Shapes - Kids Learn Color and Identify Shape,2023-11,1,5.0,2023-11-01
B0771PJH9Q,Colors and Shapes - Kids Learn Color and Identify Shape,2024-05,1,3.0,2024-05-01
B0771TK6CR,Laplink PCmover Ultimate 11 with SuperSpeed USB 3.0 Cable - 1 Use,2023-10,1,4.0,2023-10-01
B0772WZKD4,Мicrosoft Windows 10 Professional Edition 64 Bit OEM,2021-06,1,5.0,2021-06-01
B07733G1X6,Idle Universe,2022-08,1,5.0,2022-08-01
B0773DMCRW,Family Tree Designer,2021-05,1,1.0,2021-05-01
B0773FP69K,Optimum TV,2023-01,1,1.0,2023-01-01
B0773FP69K,Optimum TV,2025-09,1,5.0,2025-09-01
B0773FP69K,Optimum TV,2025-12,1,1.0,2025-12-01
B0773RLTWH,Angry Birds Match,2021-02,1,5.0,2021-02-01
B0773RLTWH,Angry Birds Match,2021-03,1,5.0,2021-03-01
B0773RLTWH,Angry Birds Match,2021-04,1,2.0,2021-04-01
B0773RLTWH,Angry Birds Match,2021-06,1,1.0,2021-06-01
B0773RLTWH,Angry Birds Match,2021-08,1,5.0,2021-08-01
B0773RLTWH,Angry Birds Match,2021-09,1,2.0,2021-09-01
B0773RLTWH,Angry Birds Match,2021-10,1,4.0,2021-10-01
B0773RLTWH,Angry Birds Match,2021-11,1,3.0,2021-11-01
B0773RLTWH,Angry Birds Match,2021-12,1,5.0,2021-12-01
B0773RLTWH,Angry Birds Match,2022-03,1,1.0,2022-03-01
B0773RLTWH,Angry Birds Match,2022-07,2,5.0,2022-07-01
B0773RLTWH,Angry Birds Match,2022-08,1,1.0,2022-08-01
B0773RLTWH,Angry Birds Match,2022-11,1,3.0,2022-11-01
B0773RLTWH,Angry Birds Match,2022-12,1,5.0,2022-12-01
B0773RLTWH,Angry Birds Match,2024-01,2,3.5,2024-01-01
B0774FGVLX,What To Watch on Fire TV,2021-01,1,3.0,2021-01-01
B0774FGVLX,What To Watch on Fire TV,2023-11,1,5.0,2023-11-01
B0774FGVLX,What To Watch on Fire TV,2025-09,1,5.0,2025-09-01
B0774TZJK5,Anna Eisentraut's Karate Journey,2022-06,1,1.0,2022-06-01
B0774ZB8F1,Kids Computer - Toy for kids,2021-05,1,5.0,2021-05-01
B0776F79RZ,math kids,2021-02,1,5.0,2021-02-01
B0777H6KLM,Remarkable Room Escape - Hidden Exits Door,2021-08,1,1.0,2021-08-01
B0777MNP4W,Learning Cars Educational Games for Preschool Kids,2020-12,1,4.0,2020-12-01
B0778BRZM7,Developer Tools Menu Shortcut for Fire TV,2022-08,1,5.0,2022-08-01
B0778BRZM7,Developer Tools Menu Shortcut for Fire TV,2023-12,1,3.0,2023-12-01
B0778BRZM7,Developer Tools Menu Shortcut for Fire TV,2024-07,1,5.0,2024-07-01
B0778D9PMK,City Taxi Airport Transporter,2020-12,1,3.0,2020-12-01
B0778R8ZD4,Sonic Forces,2021-09,1,5.0,2021-09-01
B0778R8ZD4,Sonic Forces,2021-10,1,5.0,2021-10-01
B0778R8ZD4,Sonic Forces,2021-12,1,4.0,2021-12-01
B0778R8ZD4,Sonic Forces,2022-12,1,5.0,2022-12-01
B0778R8ZD4,Sonic Forces,2023-02,1,5.0,2023-02-01
B0778R8ZD4,Sonic Forces,2023-03,1,4.0,2023-03-01
B0778R8ZD4,Sonic Forces,2024-04,1,1.0,2024-04-01
B0778R8ZD4,Sonic Forces,2024-12,1,5.0,2024-12-01
B0778R8ZD4,Sonic Forces,2025-04,1,1.0,2025-04-01
B0778R8ZD4,Sonic Forces,2025-05,1,5.0,2025-05-01
B0778R8ZD4,Sonic Forces,2025-10,1,5.0,2025-10-01
B077922VDP,FanDuel TV+,2021-03,1,5.0,2021-03-01
